id_cliente,ano_nascimento,nivel_educacao,estado_civil,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha,renda_anual,idade,ultima_transancao,total_vinho,total_frutas,total_carnes,total_peixes,total_doces,total_outros,total_compras,data_transacao,lugar_transacao,,frequencia
988,1965,Grado o superior,Casado,0,0,2022-05-07,0,81168,59,21/11/2022,410,0,592,147,22,22,1193,44688,en línea,,13
7930,1969,Posgrado,Soltero,0,0,2021-08-19,0,26877,55,30/5/2022,101,13,76,20,18,40,268,44427,en línea,,9
4587,1944,Posgrado,Viuda/Viudo,0,0,2021-07-18,0,45006,80,24/5/2022,162,25,53,16,0,10,266,44395,en línea,,10
6682,1973,Secundaria,Casado,1,0,2020-12-11,0,18978,51,23/3/2021,2,8,1,4,7,15,37,44176,en línea,,4
6222,1967,Grado o superior,Casado,2,1,2021-10-28,0,22574,57,13/4/2022,25,0,8,2,0,2,37,44497,en línea,,5
10299,1969,Posgrado,Soltero,0,0,2020-11-09,1,48240,55,8/9/2022,389,91,248,64,49,41,882,44144,en línea,,19
3083,1974,Grado o superior,Casado,1,1,2021-07-26,0,45837,50,5/8/2022,215,13,87,17,17,24,373,44403,en línea,,11
8953,1965,Posgrado,Soltero,2,1,2021-05-06,0,35791,59,6/8/2022,27,0,5,0,0,3,35,44322,en línea,,4
1503,1976,Posgrado,Unión de hecho,1,1,2021-06-03,0,162397,48,3/6/2021,85,1,16,2,1,2,107,44350,tienda,,1
8650,1978,Grado o superior,Viuda/Viudo,1,1,2021-03-18,0,54162,46,6/6/2022,5,6,10,6,5,10,42,44273,en línea,,4
10862,1960,Posgrado,Casado,0,1,2020-08-17,0,30522,64,23/12/2021,179,8,83,19,11,26,326,44060,en línea,,10
2782,1961,Posgrado,Casado,0,1,2021-07-11,0,54456,63,26/7/2022,352,0,27,10,0,15,404,44388,en línea,,13
6941,1971,Grado o superior,Soltero,0,0,2021-07-14,0,31632,53,14/11/2021,17,8,12,11,15,32,95,44391,en línea,,4
10972,1949,Grado o superior,Viuda/Viudo,0,0,2022-03-10,0,72298,75,20/12/2022,625,35,169,58,17,35,939,44630,en línea,,10
10708,1978,Secundaria,Soltero,1,0,2021-12-28,0,36975,46,28/10/2022,10,6,11,0,4,2,33,44558,en línea,,4
6583,1955,Secundaria,Casado,0,0,2021-06-03,0,72635,69,28/9/2022,390,22,323,104,35,107,981,44350,en línea,,12
3641,1976,Grado o superior,Casado,1,0,2021-01-20,0,13624,48,22/11/2021,10,2,15,2,1,6,36,44216,en línea,,5
10156,1975,Grado o superior,Soltero,0,1,2021-06-03,0,84196,49,26/5/2022,215,63,507,231,31,190,1237,44350,en línea,,15
4299,1960,Grado o superior,Unión de hecho,0,1,2020-09-21,1,70971,64,5/5/2022,1001,17,572,93,125,17,1825,44095,en línea,,16
3469,1977,Posgrado,Divorciado,1,1,2020-09-06,0,34487,47,23/6/2021,19,18,33,24,1,8,103,44080,en línea,,6
5063,1977,Grado o superior,Soltero,1,0,2020-12-18,0,28769,47,9/7/2022,41,5,129,10,3,3,191,44183,en línea,,8
10727,1970,Posgrado,Casado,1,0,2021-11-19,0,69084,54,31/12/2022,1181,107,199,39,30,30,1586,44519,en línea,,20
9624,1958,Posgrado,Unión de hecho,0,0,2022-06-13,0,65488,66,15/12/2022,603,45,207,36,18,54,963,44725,en línea,,9
5156,1970,Secundaria,Casado,0,1,2022-01-15,0,62466,54,15/12/2022,129,129,259,168,121,83,889,44576,en línea,,18
4376,1960,Secundaria,Soltero,0,0,2022-02-15,1,32218,64,13/11/2022,10,24,15,13,1,30,93,44607,en línea,,5
8923,1973,Grado o superior,Soltero,0,0,2021-04-18,1,83917,51,25/9/2022,514,22,732,42,198,79,1587,44304,en línea,,13
8461,1962,Grado o superior,Divorciado,2,1,2022-03-10,0,46102,62,5/9/2022,14,0,1,0,0,1,16,44630,en línea,,3
6945,1952,Grado o superior,Soltero,0,0,2021-06-04,0,84574,72,10/10/2022,387,20,713,38,54,163,1375,44351,en línea,,20
944,1962,Grado o superior,Casado,0,1,2021-01-08,0,56181,62,11/11/2022,121,103,69,8,44,48,393,44204,en línea,,11
1907,1950,Posgrado,Divorciado,0,1,2020-09-28,1,63120,74,19/2/2022,965,69,279,54,41,69,1477,44102,en línea,,17
701,1971,Grado o superior,Casado,0,1,2021-11-06,0,73691,53,20/12/2022,707,21,250,85,43,73,1179,44506,en línea,,14
3856,1960,Grado o superior,Unión de hecho,0,1,2020-10-05,0,63381,64,14/5/2022,571,50,142,33,50,159,1005,44109,en línea,,17
4149,1948,Posgrado,Unión de hecho,0,0,2022-05-13,0,76140,76,23/12/2022,586,66,653,17,0,26,1348,44694,en línea,,11
2131,1959,Posgrado,Divorciado,0,1,2020-12-30,0,62859,65,18/7/2022,1063,89,102,16,12,25,1307,44195,en línea,,15
2942,1964,Grado o superior,Soltero,0,1,2021-05-07,0,45906,60,12/5/2022,305,3,27,4,3,144,486,44323,en línea,,9
1173,1947,Posgrado,Unión de hecho,0,0,2021-03-10,1,77632,77,30/1/2022,1200,105,758,0,42,147,2252,44265,en línea,,10
4381,1971,Posgrado,Casado,1,1,2021-08-18,0,46463,53,15/9/2022,163,2,40,8,11,11,235,44426,en línea,,9
4611,1970,Grado o superior,Unión de hecho,0,0,2021-01-21,1,105471,54,4/11/2022,1009,181,104,202,21,207,1724,44217,en línea,,22
3376,1970,Posgrado,Divorciado,1,0,2021-12-13,0,55282,54,20/12/2022,125,6,73,8,4,19,235,44543,en línea,,9
4679,1977,Posgrado,Casado,0,1,2022-05-23,0,78710,47,26/12/2022,721,0,152,119,50,50,1092,44704,en línea,,19
10928,1958,Grado o superior,Unión de hecho,0,1,2021-09-16,0,66886,66,2/8/2022,315,4,62,41,31,146,599,44455,en línea,,14
4248,1960,Posgrado,Soltero,0,0,2022-02-17,0,98777,64,11/12/2022,1000,19,711,125,115,38,2008,44609,en línea,,13
6728,1985,Grado o superior,Unión de hecho,1,0,2020-08-27,0,29103,39,22/9/2021,16,0,17,6,3,6,48,44070,en línea,,4
6661,1974,Grado o superior,Casado,0,1,2020-08-12,0,67445,50,25/10/2022,757,80,217,29,80,11,1174,44055,en línea,,21
4725,1950,Posgrado,Unión de hecho,0,1,2022-04-13,0,50616,74,29/11/2022,30,2,25,0,1,9,67,44664,en línea,,5
3277,1955,Grado o superior,Divorciado,0,1,2020-08-03,0,49431,69,2/6/2022,219,3,100,26,0,17,365,44046,en línea,,12
5555,1975,Grado o superior,Divorciado,0,0,2022-02-07,0,153924,49,,1,1,1,1,1,1,6,,,,0
2564,1953,Grado o superior,Unión de hecho,0,1,2022-01-04,0,61278,71,30/9/2022,111,3,28,2,6,15,165,44565,en línea,,7
946,1958,Secundaria,Unión de hecho,0,0,2020-09-22,0,26490,66,31/7/2021,45,47,52,21,20,25,210,44096,en línea,,8
3867,1947,Posgrado,Unión de hecho,0,1,2021-08-31,0,73059,77,27/10/2022,410,112,420,0,82,71,1095,44439,en línea,,22
6940,1966,Posgrado,Soltero,1,2,2021-10-21,0,46734,58,10/3/2022,100,1,39,6,1,76,223,44490,en línea,,6
55,1963,Grado o superior,Unión de hecho,0,1,2020-12-07,0,56253,61,20/11/2022,509,0,65,7,11,5,597,44172,en línea,,16
7093,1985,Grado o superior,Casado,1,0,2021-11-14,0,19986,39,13/8/2022,3,6,5,0,2,6,22,44514,tienda,,3
5084,1975,Grado o superior,Viuda/Viudo,0,1,2021-12-25,0,58330,49,29/12/2022,445,53,213,104,98,151,1064,44555,en línea,,19
1777,1980,Secundaria,Casado,0,0,2020-09-07,0,25965,44,11/11/2020,2,2,11,41,7,11,74,44081,en línea,,5
8162,1956,Posgrado,Unión de hecho,0,0,2021-01-01,0,14661,68,21/4/2021,4,1,11,6,2,2,26,44197,en línea,,4
10826,1959,Grado o superior,Casado,0,0,2020-12-28,0,18690,65,14/5/2022,6,1,7,23,4,19,60,44193,en línea,,3
8754,1974,Posgrado,Unión de hecho,0,1,2021-05-16,0,45068,50,3/10/2021,14,0,3,0,0,3,20,44332,en línea,,3
1987,1987,Secundaria,Soltero,1,0,2021-09-25,0,21063,37,2/7/2022,1,10,11,19,3,15,59,44464,en línea,,5
11007,1968,Posgrado,Casado,1,0,2021-05-09,0,29187,56,4/9/2021,26,0,6,0,0,2,34,44325,en línea,,4
7426,1971,Secundaria,Casado,1,1,2021-11-07,0,54690,53,27/7/2022,111,16,37,7,9,18,198,44507,en línea,,8
9153,1964,Posgrado,Casado,0,1,2021-07-29,0,59304,60,23/11/2022,418,61,428,80,51,10,1048,44406,en línea,,17
10379,1962,Posgrado,Soltero,0,2,2021-11-08,0,59247,62,30/11/2022,327,9,122,19,14,83,574,44508,en línea,,14
9204,1970,Grado o superior,Viuda/Viudo,0,1,2020-09-12,0,66731,54,25/5/2022,371,159,194,58,106,141,1029,44086,en línea,,10
3197,1980,Grado o superior,Casado,0,1,2021-12-16,0,77353,44,21/12/2022,275,59,107,69,101,59,670,44546,en línea,,14
2920,1975,Posgrado,Soltero,0,1,2020-12-01,0,52614,49,26/1/2022,789,0,142,12,9,38,990,44166,en línea,,10
6961,1974,Grado o superior,Casado,2,0,2022-05-22,0,26751,50,13/9/2022,1,1,5,0,3,1,11,44703,en línea,,3
4673,1963,Posgrado,Casado,0,1,2020-10-30,1,81300,61,26/5/2022,1004,12,145,32,12,36,1241,44134,en línea,,15
9937,1979,Grado o superior,Soltero,0,0,2022-01-02,0,70337,45,29/12/2022,187,81,149,25,43,91,576,44563,en línea,,14
8779,1985,Secundaria,Casado,1,0,2021-06-16,1,36145,39,4/3/2022,56,4,76,17,1,18,172,44363,en línea,,7
9596,1980,Posgrado,Soltero,0,0,2021-12-23,0,65295,44,13/11/2022,365,32,117,34,110,6,664,44553,en línea,,16
2891,1963,Grado o superior,Divorciado,0,1,2021-10-18,0,68118,61,12/10/2022,595,23,123,10,23,154,928,44487,en línea,,12
4910,1967,Grado o superior,Divorciado,0,0,2020-08-30,0,68743,57,24/7/2022,1132,134,384,175,134,115,2074,44073,en línea,,24
75,1982,Secundaria,Unión de hecho,0,0,2021-07-25,0,41039,42,3/6/2022,34,11,137,179,61,45,467,44402,en línea,,13
10120,1955,Grado o superior,Unión de hecho,0,1,2021-10-24,0,38946,69,20/10/2022,116,6,82,6,6,41,257,44493,en línea,,9
6327,1967,Grado o superior,Unión de hecho,0,0,2021-12-19,0,65777,57,20/11/2022,565,32,435,28,32,54,1146,44549,en línea,,8
10142,1976,Posgrado,Divorciado,0,1,2021-03-07,0,66476,48,29/5/2022,372,18,126,47,48,78,689,44262,en línea,,16
9826,1972,Posgrado,Soltero,0,0,2020-09-12,1,86857,52,30/4/2022,899,102,838,133,102,40,2114,44086,en línea,,15
1501,1982,Posgrado,Casado,0,0,2020-08-04,0,160803,42,4/8/2020,55,16,1622,17,3,4,1717,44047,tienda,,1
10767,1989,Posgrado,Unión de hecho,0,0,2022-05-16,0,77845,35,16/12/2022,760,40,480,0,40,26,1346,44697,en línea,,15
7279,1969,Posgrado,Unión de hecho,0,0,2021-09-30,0,69476,55,27/5/2022,260,86,559,63,9,67,1044,44469,en línea,,8
7230,1960,Posgrado,Divorciado,0,1,2020-10-04,1,50611,64,10/7/2022,459,0,24,6,0,4,493,44108,en línea,,11
143,1970,Grado o superior,Soltero,0,0,2021-08-25,0,61209,54,10/9/2022,466,0,224,119,49,99,957,44433,en línea,,9
450,1958,Posgrado,Unión de hecho,0,1,2021-07-12,0,42315,66,4/3/2022,67,15,80,17,11,80,270,44389,en línea,,5
9316,1952,Secundaria,Unión de hecho,0,0,2021-11-02,0,13084,72,22/8/2022,2,0,7,3,7,10,29,44502,en línea,,4
6379,1949,Posgrado,Viuda/Viudo,1,1,2021-05-29,1,47570,75,7/10/2021,67,1,20,0,2,31,121,44345,en línea,,4
9239,1961,Posgrado,Casado,0,2,2021-07-26,0,61923,63,11/11/2022,92,4,18,3,3,6,126,44403,en línea,,6
8315,1995,Grado o superior,Soltero,0,0,2022-03-26,0,34824,29,30/6/2022,4,2,11,2,0,4,23,44646,en línea,,3
2868,1949,Posgrado,Soltero,1,1,2021-04-08,1,26518,75,26/2/2022,20,1,28,3,3,2,57,44294,en línea,,5
10888,1961,Grado o superior,Soltero,0,0,2021-11-03,0,45938,63,14/12/2022,273,11,178,62,83,29,636,44503,en línea,,14
1277,1960,Grado o superior,Unión de hecho,0,0,2022-04-09,0,78468,64,31/12/2022,434,22,388,104,22,34,1004,44660,en línea,,20
9977,1973,Grado o superior,Divorciado,0,1,2021-09-17,0,78901,51,23/7/2022,321,11,309,33,26,34,734,44456,en línea,,14
10196,1978,Grado o superior,Casado,2,0,2022-03-12,0,71427,46,17/12/2022,212,123,177,15,64,23,614,44632,en línea,,16
6384,1978,Grado o superior,Divorciado,0,1,2022-02-11,0,71022,46,21/12/2022,909,12,278,0,12,242,1453,44603,en línea,,16
8029,1988,Posgrado,Soltero,0,0,2022-04-29,1,90247,36,23/11/2022,1184,32,352,21,16,16,1621,44680,en línea,,10
968,1968,Posgrado,Divorciado,1,0,2021-12-26,0,41335,56,29/9/2022,112,19,21,16,14,5,187,44556,en línea,,8
6988,1986,Grado o superior,Casado,1,0,2021-01-10,0,71952,38,20/7/2022,656,80,455,52,107,93,1443,44206,en línea,,16
4472,1970,Posgrado,Divorciado,1,0,2022-06-27,0,35682,54,27/11/2022,23,0,8,6,2,18,57,44739,en línea,,4
6991,1951,Grado o superior,Divorciado,0,1,2021-04-10,0,43185,73,26/5/2022,537,6,42,16,6,30,637,44296,en línea,,15
3336,1948,Posgrado,Unión de hecho,0,1,2021-11-21,0,66375,76,27/11/2022,712,0,45,0,0,191,948,44521,en línea,,7
4301,1971,Posgrado,Casado,1,0,2021-01-10,1,35178,53,28/10/2021,23,1,13,2,2,18,59,44206,en línea,,3
1940,1986,Grado o superior,Casado,1,0,2021-07-12,0,25252,38,31/7/2021,1,3,4,2,2,6,18,44389,en línea,,3
1272,1965,Posgrado,Soltero,0,1,2020-10-21,0,55250,59,16/5/2022,664,58,83,32,0,66,903,44125,en línea,,17
1388,1975,Grado o superior,Soltero,1,0,2021-02-20,0,33249,49,15/5/2022,6,10,21,19,14,42,112,44247,en línea,,5
1044,1953,Grado o superior,Unión de hecho,0,0,2021-05-14,0,58398,71,18/10/2022,299,5,201,21,21,49,596,44330,en línea,,13
6969,1982,Grado o superior,Unión de hecho,1,0,2021-08-07,0,50272,42,16/10/2022,99,13,66,43,8,4,233,44415,en línea,,9
10479,1975,Posgrado,Casado,0,0,2020-12-07,0,76618,49,18/10/2021,749,40,294,121,160,147,1511,44172,en línea,,8
3619,1960,Secundaria,Divorciado,0,0,2020-09-23,1,87305,64,25/3/2022,345,25,501,63,138,80,1152,44097,en línea,,13
1715,1978,Grado o superior,Unión de hecho,1,0,2021-02-11,0,25851,46,12/2/2022,9,4,18,7,5,5,48,44238,en línea,,5
10159,1970,Grado o superior,Divorciado,0,1,2021-03-31,0,58710,54,11/9/2022,440,81,368,0,122,174,1185,44286,en línea,,20
1463,1958,Grado o superior,Soltero,1,1,2022-03-29,0,45160,66,25/7/2022,8,2,5,3,0,3,21,44649,en línea,,3
5114,1965,Posgrado,Casado,0,1,2020-12-19,0,74806,59,2/9/2022,670,9,249,0,28,9,965,44184,en línea,,10
4990,1954,Grado o superior,Casado,0,0,2021-05-02,0,59111,70,29/5/2022,524,0,134,28,28,155,869,44318,en línea,,19
4329,1984,Posgrado,Casado,1,0,2022-05-23,0,18988,40,17/12/2022,6,0,6,2,1,1,16,44704,en línea,,4
10936,1965,Grado o superior,Casado,0,0,2021-02-13,0,72190,59,29/11/2022,597,166,597,172,166,249,1947,44240,en línea,,9
4692,1976,Grado o superior,Casado,1,0,2020-08-01,1,7500,48,23/10/2021,7,0,12,13,7,32,71,44044,en línea,,6
7212,1966,Grado o superior,Casado,0,1,2022-06-08,0,44794,58,8/9/2022,54,0,7,0,0,4,65,44720,en línea,,5
6086,1955,Grado o superior,Casado,0,0,2021-11-23,0,80395,69,25/12/2022,445,25,706,80,76,48,1380,44523,en línea,,18
437,1976,Posgrado,Divorciado,0,0,2022-01-25,0,75012,48,29/12/2022,294,142,218,164,58,151,1027,44586,en línea,,14
11171,1965,Posgrado,Casado,2,1,2021-10-11,0,56962,59,20/9/2022,292,3,77,10,3,26,411,44480,en línea,,11
11101,1991,Grado o superior,Unión de hecho,0,0,2021-04-15,0,89891,33,12/7/2022,412,22,132,59,28,183,836,44301,en línea,,19
5329,1949,Posgrado,Divorciado,1,1,2021-09-27,0,35946,75,13/8/2022,8,0,3,0,0,0,11,44466,tienda,,3
610,1953,Posgrado,Unión de hecho,1,1,2020-08-07,0,53593,71,3/7/2022,349,4,78,6,0,43,480,44050,en línea,,13
9384,1978,Grado o superior,Casado,1,1,2021-06-12,0,66373,46,27/9/2022,328,9,124,12,24,109,606,44359,en línea,,14
5956,1948,Posgrado,Divorciado,1,2,2021-10-16,0,45072,76,20/10/2022,144,2,99,7,2,30,284,44485,en línea,,10
10430,1973,Grado o superior,Divorciado,1,1,2021-10-09,0,89694,51,23/8/2022,1126,28,211,37,28,42,1472,44478,en línea,,8
7875,1949,Grado o superior,Casado,0,0,2022-04-29,1,72025,75,26/12/2022,967,0,617,43,50,0,1677,44680,en línea,,17
7072,1973,Grado o superior,Casado,0,1,2021-03-29,0,67432,51,24/9/2022,432,79,341,177,136,170,1335,44284,en línea,,12
6255,1952,Posgrado,Unión de hecho,0,1,2022-06-03,0,70545,72,11/12/2022,138,39,63,55,18,21,334,44715,en línea,,11
6516,1989,Secundaria,Casado,1,0,2021-03-18,0,17487,35,3/3/2022,0,0,1,7,4,6,18,44273,en línea,,3
5564,1969,Grado o superior,Unión de hecho,0,1,2020-08-09,0,62882,55,14/1/2022,509,133,497,78,24,97,1338,44052,en línea,,13
5682,1953,Posgrado,Soltero,0,1,2021-03-23,0,64108,71,3/7/2022,948,10,86,13,21,21,1099,44278,en línea,,17
7458,1956,Posgrado,Unión de hecho,1,1,2021-03-06,0,34941,68,5/10/2022,39,2,25,4,3,24,97,44261,en línea,,6
5237,1950,Posgrado,Soltero,1,2,2022-01-01,0,48767,74,15/12/2022,28,1,21,3,0,10,63,44562,en línea,,5
7761,1978,Secundaria,Unión de hecho,1,0,2021-08-01,0,38702,46,23/6/2022,13,11,24,13,8,40,109,44409,en línea,,7
5278,1964,Grado o superior,Casado,0,0,2022-01-25,0,82224,60,13/11/2022,307,26,360,138,31,40,902,44586,en línea,,11
3560,1952,Grado o superior,Unión de hecho,0,0,2021-05-12,0,83844,72,2/10/2022,901,31,345,75,31,191,1574,44328,en línea,,15
7235,1975,Secundaria,Casado,1,0,2021-12-09,0,17003,49,11/11/2022,2,5,12,4,8,7,38,44539,en línea,,6
10548,1995,Grado o superior,Soltero,0,0,2022-03-09,0,71163,29,24/12/2022,283,17,372,138,106,44,960,44629,en línea,,15
2281,1970,Grado o superior,Soltero,1,0,2021-09-15,0,33697,54,14/10/2021,4,3,7,0,3,11,28,44454,en línea,,3
4073,1954,Secundaria,Casado,0,0,2022-01-29,1,63564,70,15/11/2022,769,80,252,15,34,65,1215,44590,en línea,,17
6974,1972,Posgrado,Unión de hecho,0,0,2021-12-31,0,83443,52,9/10/2022,518,42,742,55,56,84,1497,44561,en línea,,11
7938,1958,Posgrado,Unión de hecho,0,1,2021-10-03,0,51518,66,12/7/2022,350,8,66,17,4,4,449,44472,en línea,,13
7094,1975,Grado o superior,Viuda/Viudo,0,1,2021-12-25,0,58330,49,21/12/2022,445,53,213,104,98,151,1064,44555,en línea,,19
3667,1969,Grado o superior,Casado,0,0,2021-02-28,1,80952,55,27/10/2022,778,178,689,41,27,44,1757,44255,en línea,,19
7723,1979,Grado o superior,Unión de hecho,0,0,2022-05-02,0,75507,45,26/12/2022,709,93,374,104,80,80,1440,44683,en línea,,14
3870,1978,Secundaria,Unión de hecho,0,0,2021-02-09,0,63855,46,13/10/2022,359,35,314,93,116,89,1006,44236,en línea,,20
4012,1972,Posgrado,Unión de hecho,0,1,2020-08-11,1,62220,52,25/4/2022,799,12,375,16,12,12,1226,44054,en línea,,12
5909,1964,Grado o superior,Casado,0,1,2021-09-19,0,58512,60,14/3/2022,895,10,101,13,0,152,1171,44458,en línea,,11
10470,1979,Posgrado,Casado,1,0,2021-03-15,0,40662,45,18/10/2021,40,2,23,0,4,23,92,44270,en línea,,5
6488,1959,Posgrado,Casado,0,1,2022-04-06,0,38829,65,2/12/2022,76,0,7,0,0,16,99,44657,en línea,,5
10270,1981,Secundaria,Casado,1,0,2021-10-03,0,35523,43,24/10/2022,11,5,22,12,5,11,66,44472,en línea,,6
6887,1967,Grado o superior,Soltero,1,1,2022-04-24,0,79146,57,18/12/2022,245,16,223,21,43,16,564,44675,en línea,,16
6406,1988,Posgrado,Casado,0,0,2021-10-28,0,78285,36,16/10/2022,647,107,391,175,67,40,1427,44497,en línea,,16
7573,1978,Posgrado,Soltero,1,0,2021-05-10,1,31626,46,2/11/2021,39,1,9,2,1,34,86,44326,en línea,,4
4508,1952,Grado o superior,Soltero,0,0,2022-05-22,0,75127,72,25/12/2022,203,35,305,46,17,227,833,44703,en línea,,7
221,1955,Grado o superior,Casado,0,1,2021-04-27,0,48726,69,20/4/2022,138,3,38,4,0,59,242,44313,en línea,,7
5331,1977,Grado o superior,Casado,0,0,2020-09-11,0,74985,47,30/3/2022,587,51,898,247,0,86,1869,44085,en línea,,10
1911,1987,Grado o superior,Unión de hecho,0,0,2020-09-05,0,67430,37,18/6/2022,595,97,291,127,133,121,1364,44079,en línea,,23
20,1965,Secundaria,Casado,0,1,2021-09-01,0,46891,59,8/4/2022,43,12,23,29,15,61,183,44440,en línea,,6
8786,1956,Posgrado,Casado,0,1,2021-05-26,0,62058,68,27/5/2022,301,7,74,10,0,58,450,44342,en línea,,13
10582,1979,Grado o superior,Casado,0,1,2021-07-03,0,72063,45,8/9/2022,180,32,348,76,32,90,758,44380,en línea,,17
1915,1951,Posgrado,Casado,0,0,2021-12-12,0,78939,73,21/11/2022,794,115,243,150,0,205,1507,44542,en línea,,14
8897,1965,Grado o superior,Soltero,1,1,2021-04-24,1,42720,59,23/10/2022,392,5,91,28,26,112,654,44310,en línea,,14
2371,1972,Grado o superior,Casado,1,1,2021-04-13,0,33622,52,13/11/2021,39,1,22,3,4,12,81,44299,en línea,,6
4303,1957,Posgrado,Unión de hecho,0,1,2020-12-08,0,6835,67,8/12/2020,107,2,12,2,2,12,137,44173,tienda,,1
6825,1953,Grado o superior,Unión de hecho,1,1,2021-03-06,0,41452,71,21/6/2022,13,0,3,0,0,0,16,44261,en línea,,3
1072,1965,Posgrado,Soltero,0,1,2021-08-30,0,40760,59,6/9/2022,70,0,17,0,0,6,93,44438,en línea,,5
4964,1958,Posgrado,Unión de hecho,0,0,2022-01-26,0,74250,66,26/11/2022,680,11,392,75,0,0,1158,44587,en línea,,6
2461,1955,Posgrado,Soltero,1,1,2021-12-18,0,51124,69,9/9/2022,26,1,11,0,1,4,43,44548,en línea,,4
10736,1971,Grado o superior,Soltero,0,1,2021-09-12,0,72258,53,22/11/2022,522,0,522,227,120,134,1525,44451,en línea,,11
3194,1974,Posgrado,Soltero,0,0,2022-04-05,0,71466,50,13/12/2022,412,12,546,78,182,0,1230,44656,en línea,,14
10839,1976,Grado o superior,Unión de hecho,1,1,2022-04-14,0,36283,48,6/8/2022,6,5,5,8,0,5,29,44665,en línea,,4
49,1970,Grado o superior,Soltero,1,0,2022-05-11,0,20587,54,21/5/2022,2,3,6,4,1,9,25,44692,en línea,,3
4290,1972,Grado o superior,Casado,1,0,2022-03-19,0,30467,52,3/10/2022,1,3,8,2,5,5,24,44639,en línea,,3
10219,1972,Grado o superior,Unión de hecho,1,0,2021-06-18,0,31590,52,6/5/2022,6,2,15,6,6,3,38,44365,en línea,,4
4211,1986,Secundaria,Casado,1,0,2020-10-29,0,20425,38,25/2/2021,4,12,5,3,16,17,57,44133,en línea,,5
1135,1960,Posgrado,Unión de hecho,1,1,2022-02-15,0,17144,64,14/11/2022,18,2,19,0,2,6,47,44607,en línea,,7
6299,1968,Posgrado,Divorciado,0,1,2021-01-02,1,42564,56,5/10/2022,324,48,186,39,18,198,813,44198,en línea,,10
10846,1978,Posgrado,Casado,1,0,2022-05-29,0,43783,46,30/12/2022,327,9,125,25,4,139,629,44710,en línea,,15
347,1976,Grado o superior,Divorciado,0,1,2020-09-08,0,40780,48,7/7/2022,229,27,71,13,3,34,377,44082,en línea,,12
6543,1945,Posgrado,Unión de hecho,0,0,2021-01-15,0,62847,79,22/8/2022,521,168,706,80,76,61,1612,44211,en línea,,7
10446,1957,Posgrado,Casado,0,0,2020-11-07,1,82017,67,27/8/2022,184,23,446,30,23,23,729,44142,en línea,,12
3479,1950,Grado o superior,Soltero,0,0,2021-07-19,0,16813,74,13/6/2022,4,8,11,12,2,13,50,44396,en línea,,5
11075,1978,Grado o superior,Casado,1,1,2021-10-29,0,51267,46,10/6/2022,183,2,64,7,2,12,270,44498,en línea,,8
4442,1961,Grado o superior,Soltero,0,1,2021-04-05,0,46524,63,20/6/2022,31,19,35,26,14,52,177,44291,en línea,,6
199,1962,Posgrado,Soltero,0,0,2021-01-20,0,45183,62,29/9/2022,219,3,60,12,9,12,315,44216,en línea,,11
6722,1954,Posgrado,Casado,0,1,2022-06-28,0,70421,70,18/12/2022,479,28,136,75,14,35,767,44740,en línea,,17
796,1965,Secundaria,Divorciado,0,1,2020-10-23,0,60161,59,20/8/2022,584,44,212,46,8,177,1071,44127,en línea,,19
3749,1973,Grado o superior,Unión de hecho,0,0,2021-03-02,0,73926,51,7/12/2022,627,91,597,159,91,15,1580,44257,en línea,,18
8523,1968,Grado o superior,Casado,1,0,2021-12-14,0,19329,56,24/10/2022,24,1,16,12,2,5,60,44544,en línea,,7
310,1970,Posgrado,Casado,0,1,2021-12-13,0,61872,54,11/9/2022,330,5,159,36,27,16,573,44543,en línea,,13
8629,1956,Grado o superior,Viuda/Viudo,1,1,2021-03-26,0,46984,68,9/7/2021,19,1,10,2,1,8,41,44281,en línea,,4
236,1951,Grado o superior,Casado,1,1,2021-01-19,0,34838,73,2/9/2021,28,23,29,29,14,47,170,44215,en línea,,6
9930,1944,Posgrado,Soltero,0,0,2021-11-05,0,82716,80,24/11/2022,606,148,228,15,148,22,1167,44505,en línea,,19
3483,1958,Grado o superior,Casado,0,0,2021-04-06,1,48192,66,26/6/2022,1039,43,204,153,58,29,1526,44292,en línea,,14
4599,1976,Posgrado,Casado,0,2,2021-11-04,0,49681,48,3/9/2022,411,0,26,0,0,21,458,44504,en línea,,14
7326,1971,Posgrado,Casado,0,1,2022-03-23,0,56850,53,6/8/2022,34,1,19,2,7,0,63,44643,en línea,,4
7352,1957,Grado o superior,Casado,0,1,2021-10-21,0,55267,67,26/9/2022,161,28,136,32,3,45,405,44490,en línea,,9
2350,1972,Grado o superior,Casado,1,1,2021-03-22,0,59666,52,26/6/2022,623,53,178,23,17,133,1027,44277,en línea,,11
